global_idx,mae_MMK,mse_MMK,mae_iTransformer,mse_iTransformer
1058,7.346557,146.355881,11.706744,300.567871
1059,7.522869,142.782608,12.395946,330.371979
1060,7.621149,150.180435,11.920321,307.619507
1061,7.469645,149.989883,10.596803,249.384720
1062,7.851293,163.183884,9.192774,204.059891
1063,8.399806,184.208374,8.925076,200.551407
1064,7.394373,138.822937,8.176279,179.655029
1065,7.199392,150.294876,8.252521,177.216629
1066,7.305060,163.684937,9.304654,190.260544
1067,7.884875,209.881363,9.990809,213.122864
1068,8.561167,258.545868,10.850029,245.741989
1069,9.377096,315.258209,11.595881,275.553680
1070,9.719282,343.605347,11.484189,282.447540
1071,9.869329,334.321289,11.990738,307.116913
1072,10.701253,372.442535,11.954629,315.651550
1073,10.616240,366.149200,11.879356,305.901947
1074,10.785980,385.220123,11.964889,300.520447
1075,10.422820,358.373138,12.366639,312.593109
1076,10.061458,353.523682,12.486576,320.876617
1077,10.386998,361.609650,12.755833,331.879639
1078,10.334457,350.252838,12.611951,338.672089
1079,10.060067,337.876434,12.118790,332.713348
1080,9.830106,329.860107,11.899142,331.774200
1081,10.353115,361.410645,11.262073,314.261017
1082,10.592360,373.859711,11.630862,320.017670
1083,10.122719,351.629150,12.084774,327.178375
1084,10.153388,336.090332,11.596677,309.787079
1085,9.947783,324.872833,10.948903,304.059540
1086,10.417167,332.110626,10.484139,304.121063
1087,10.233798,345.915497,9.792104,297.942871
1088,10.079009,337.947296,10.258709,303.475006
1089,10.220102,330.229401,10.427201,297.023682
1090,10.717743,358.155060,11.210568,307.796448
1091,10.462703,361.424438,12.365907,320.644257
1092,10.262977,356.823486,12.516282,314.748199
1093,10.504250,384.339203,12.621059,315.747131
1094,11.182228,415.941803,12.919724,335.428467
1095,11.751184,428.826691,12.366900,324.910950
1096,11.823909,433.846771,12.794228,337.271393
1097,11.807076,435.099884,12.529452,328.308990
1098,12.212594,443.502197,13.456284,361.124146
1099,12.405342,458.797607,15.457675,456.075195
1100,12.153023,459.085297,16.364513,517.213135
1101,11.814232,437.065765,17.596056,583.260193
1102,12.464482,477.904175,17.320745,595.106934
1103,12.360420,463.718353,16.713400,574.286621
1104,12.093745,449.861664,16.010473,541.130798
1105,11.860057,430.543304,14.259322,468.630524
1106,11.945584,428.989349,14.242145,428.207031
1107,12.272611,450.048676,15.042847,451.505005
1108,11.980659,422.932526,15.192151,467.410767
1109,12.585452,463.703949,15.340169,520.268250
1110,12.024818,441.430786,15.337361,548.402588
1111,11.674832,407.906982,14.675479,544.340027
1112,11.688725,408.910767,14.152793,524.152588
1113,11.294759,399.231598,13.865219,491.074982
1114,11.878810,443.097260,14.311119,474.250885
1115,12.287526,476.130280,13.378387,409.392853
1116,12.502337,474.613556,12.764786,370.832123
1117,12.835209,514.865540,12.615616,364.603638
1118,12.690946,479.716827,12.050041,344.404938
1119,12.911557,497.318756,11.598704,314.337036
1120,12.792767,502.790283,11.929721,315.933258
1121,12.307439,467.446930,12.929835,341.237091
1122,12.394611,470.885010,14.373677,398.272919
1123,13.253631,539.819824,16.338287,501.781097
1124,13.067813,539.811707,17.417404,604.849426
1125,13.614432,586.307800,18.286873,686.985779
1126,13.713132,576.517151,18.125948,682.759033
1127,13.286217,538.379456,17.274996,628.996338
1128,13.551240,562.363586,15.699786,542.188416
1129,13.452184,565.273254,14.400043,476.185333
1130,13.825831,577.972412,14.512746,439.229828
1131,14.187106,623.125366,15.169853,452.743073
1132,13.769290,589.139343,15.586032,492.356232
1133,14.328681,615.787415,15.493523,549.314270
1134,13.466759,545.100037,15.405324,584.509460
1135,14.677604,647.815308,14.930705,598.768127
1136,14.335065,602.857849,14.695899,584.678040
1137,14.270585,606.551025,14.777283,571.975403
1138,14.540593,613.566467,14.248714,513.379822
1139,13.990891,600.252258,14.802485,503.580536
1140,14.671159,637.048706,15.573856,519.480957
1141,15.231639,659.279358,15.848545,500.952637
1142,14.281952,575.036438,15.273525,486.585114
1143,14.674508,628.719971,13.298703,375.947601
1144,15.519951,679.958801,12.230578,321.634125
1145,15.158794,665.335388,12.715877,335.689056
1146,15.736302,690.267517,14.602262,428.793701
1147,15.671262,685.368103,17.331549,574.371399
1148,15.507977,673.473328,19.924309,746.311829
1149,15.482109,676.391418,22.541590,897.614990
1150,16.335022,742.555176,22.843740,946.749939
1151,15.281362,640.144348,22.263346,913.243164
1152,15.672620,674.560303,19.925100,742.409851
1153,15.612325,695.177246,17.628405,629.396973
1154,15.950074,711.087585,16.395254,546.360657
1155,15.545064,684.518616,16.372107,549.230530
1156,15.245389,658.128967,16.497629,577.145630
1157,15.205970,659.929688,17.410212,683.851257
1158,15.534871,669.972107,17.450327,724.500793
1159,14.985753,633.966736,17.013901,756.864563
1160,14.419674,556.130737,16.515512,720.178894
1161,13.702721,490.489227,14.753413,603.477295
1162,13.539716,503.635254,12.265114,444.489258
1163,13.759969,573.688171,10.350419,289.026886
1164,13.590199,555.446106,9.274540,226.102432
1165,14.423512,613.329590,8.093057,179.687790
1166,14.810092,647.846130,7.147330,147.795044
1167,14.873919,635.365479,6.001772,107.804817
1168,14.176392,579.962646,6.056032,85.779884
1169,13.341389,490.154205,6.765291,96.086250
1170,12.672169,455.810638,8.686693,147.453079
1171,13.766089,536.982239,10.768444,237.525269
1172,12.597325,458.041168,11.823152,301.247711
1173,12.454346,461.623566,12.302162,322.481415
1174,12.923515,490.096100,12.067017,325.878418
1175,12.619685,475.177032,11.207638,306.077179
1176,12.964077,482.182709,9.585073,237.719666
1177,12.268998,447.729095,8.107211,177.899338
1178,12.481187,447.500092,7.728926,139.011246
1179,12.633842,452.317413,8.167533,144.314194
1180,12.291821,429.967194,8.889852,165.338242
1181,13.167920,482.168945,9.738557,231.101395
1182,12.578542,434.605835,10.185596,267.388763
1183,11.856074,415.973145,10.004036,283.772797
1184,11.628875,398.378021,9.902631,281.360748
1185,10.962335,337.963318,9.429095,279.069122
1186,11.046802,351.664398,8.885627,260.939606
1187,10.900195,342.010986,8.585147,251.598190
1188,10.575815,341.490631,7.409474,213.650024
1189,10.095620,312.993805,6.854881,206.468552
1190,9.743100,299.243134,6.342789,196.314438
1191,11.282092,381.709473,6.169275,198.004501
1192,11.262840,384.876617,6.582195,208.433060
1193,10.763752,340.118683,6.851692,208.727173
1194,10.802871,325.395294,7.351369,207.475952
1195,11.171054,350.665619,8.105616,205.038773
1196,11.983848,364.088776,8.864434,211.169632
1197,11.842300,320.469269,9.572457,217.274353
1198,11.611192,332.483643,9.632414,218.070007
1199,11.838036,364.432129,8.631367,203.812241
1200,11.252034,342.927094,7.742540,187.900208
1201,10.986282,344.444977,6.889721,185.036301
1202,10.561855,318.861786,6.465799,191.087143
1203,10.745697,324.144745,6.420879,196.727219
1204,10.538695,313.621429,6.611019,197.336716
1205,10.811920,328.024017,6.815397,202.315125
1206,10.850793,322.624725,6.964734,205.641068
1207,10.745278,318.765961,7.154888,209.886337
1208,10.282265,278.753571,7.376015,215.260742
1209,10.204364,262.402313,7.260355,220.892044
1210,9.264827,261.041016,7.194500,220.737198
1211,8.915934,233.826614,6.898207,212.629089
1212,9.277795,220.681396,6.159544,200.856873
1213,9.344807,231.993408,6.031504,203.384262
1214,9.095918,237.737137,6.254503,202.317642
1215,10.356979,298.825165,6.423069,204.455750
1216,15.267150,569.482605,6.619283,213.395706
1217,14.074145,386.065216,7.278413,214.725952
1218,12.577718,324.068512,7.943131,212.325180
1219,11.211571,281.076660,8.593720,208.729324
1220,10.953491,298.034485,8.986663,202.893494
1221,10.409552,289.853363,9.071265,209.905960
1222,10.304839,260.757446,8.464290,211.304016
1223,10.141849,252.425919,8.078313,207.085220
1224,10.467866,266.996674,7.714268,198.782761
1225,9.478347,243.739639,7.031225,201.033203
1226,8.925848,228.815475,6.922985,205.202957
1227,8.920123,215.719849,6.827853,203.923782
1228,9.856682,254.107010,6.632511,202.331894
1229,10.184857,264.318848,6.693991,202.218094
1230,9.199788,240.056335,6.839266,198.004654
1231,9.884645,235.397339,6.867233,198.493896
1232,9.434601,225.653809,6.776826,201.802567
1233,8.505748,191.777084,6.535644,205.825317
1234,7.878007,175.469589,6.370487,209.552689
1235,7.411388,167.314255,6.053701,211.151794
1236,6.201757,206.545227,5.873812,230.779495
1237,7.933398,349.304779,6.344118,270.538788
1238,6.206676,245.651718,7.655381,343.243042
1239,6.979052,304.210236,8.253547,377.530365
1240,7.172804,319.249115,8.510116,383.322266
1241,7.251750,317.181885,8.490667,383.800293
1242,7.196047,307.503174,8.334126,371.590790
1243,6.862526,288.666718,8.222715,359.615326
1244,6.912266,296.478851,8.265267,360.739166
1245,7.032697,302.443085,8.445419,367.261475
1246,7.252054,306.653778,8.226926,360.463531
1247,6.950382,301.095612,7.949818,355.596558
1248,7.000114,304.750519,8.071045,361.542816
1249,7.154734,304.759369,8.171369,370.753754
1250,7.166180,304.136810,8.391002,377.659515
1251,7.091058,296.746002,8.444389,378.939728
1252,7.097582,304.987762,8.180143,369.339935
1253,6.908373,286.282623,7.920734,355.712799
1254,6.907595,292.909149,7.809488,349.379364
1255,7.210351,299.325714,7.710618,344.817352
1256,6.899113,291.733063,7.851358,349.253052
1257,7.375910,320.198608,7.844130,352.865814
1258,7.313103,323.570892,7.887011,354.113525
1259,7.189052,318.652069,7.809858,341.276764
1260,6.679485,291.953461,7.782557,326.650055
1261,6.401392,261.046051,7.615687,306.446991
1262,6.582154,246.350632,7.450592,288.280640
1263,6.351182,247.885544,7.416068,281.546356
1264,6.616717,248.809036,7.394376,275.710114
1265,6.447037,256.292542,7.018786,289.327118
1266,6.541724,248.666321,6.945095,295.052521
1267,6.655375,249.280594,7.055639,290.882294
1268,6.755705,258.140259,7.104577,286.660492
1269,6.790094,253.542847,7.340379,291.150879
1270,6.734573,254.500229,7.346624,285.741119
1271,6.754439,258.731110,7.330393,287.711212
1272,6.686184,256.211395,7.372344,293.197144
1273,6.858711,250.781113,7.193047,293.652069
1274,6.838589,249.119705,7.246866,298.547394
1275,6.858264,251.054153,7.302020,300.368164
1276,7.120364,253.893555,7.138117,293.792175
1277,6.795498,247.222168,6.796575,279.898254
1278,6.779680,247.003128,6.794735,283.547546
1279,6.711332,241.867508,6.669445,275.422729
1280,8.080574,146.945694,6.423717,233.030014
1281,11.399058,287.934875,6.301889,159.999023
1282,17.885679,740.660217,7.615756,127.898956
1283,15.996375,621.187439,9.341972,151.297379
1284,11.611088,352.983978,10.130264,192.628220
1285,13.026074,413.007080,10.783024,222.955978
1286,12.111923,371.390472,9.597238,210.842773
1287,11.895061,362.293304,8.103577,169.669846
1288,11.956567,374.952759,6.896531,132.503586
1289,12.827235,434.579224,6.464414,120.913918
1290,13.460381,464.672394,7.017644,140.153717
1291,14.212067,472.981323,7.476463,153.401169
1292,13.972865,455.197754,8.415916,172.881470
1293,13.822787,439.551514,9.749545,204.796219
1294,14.033324,469.983795,9.954884,218.461166
1295,14.437106,489.088623,9.704944,224.226028
1296,14.074367,471.978363,9.135730,208.013382
1297,12.986625,417.067780,8.203361,191.904221
1298,13.534099,445.771332,7.505444,170.873718
1299,14.116414,477.799713,7.127770,158.199890
1300,13.383754,436.117462,7.053482,165.302856
1301,13.256701,430.847168,7.523055,186.042160
1302,13.521945,464.200348,7.522171,188.557739
1303,12.371388,387.868561,7.493168,189.623642
1304,12.020287,315.359436,7.030078,173.428513
1305,12.305676,308.690430,6.177182,141.753479
1306,12.306756,330.015015,5.543559,114.013832
1307,11.810592,371.901276,4.886277,87.923836
1308,11.615204,390.277740,5.258433,119.084747
1309,12.772405,493.649414,5.124864,149.460495
1310,13.295567,525.221497,5.225111,148.805862
1311,13.129735,511.151367,5.374014,163.525650
1312,12.994611,494.861694,5.737933,173.592941
1313,13.181643,506.160309,5.972425,178.676208
1314,13.765836,528.879150,6.610954,188.864502
1315,14.744044,554.848999,7.064409,189.989243
1316,13.739532,499.712555,6.935113,183.207397
1317,13.582718,472.531342,6.722235,175.277466
1318,14.218623,532.991821,6.294477,167.373123
1319,14.730759,569.329407,6.342732,172.532944
1320,13.767016,529.729004,6.242144,165.548019
1321,14.474940,548.259033,5.952549,160.833893
1322,13.885491,537.677551,6.538649,164.725952
1323,14.164032,542.458252,6.876089,168.596725
1324,15.213353,593.527222,6.997041,175.112320
1325,14.773517,590.307922,6.901713,186.816116
1326,13.954101,533.418762,6.862354,188.199173
1327,13.140384,487.110199,6.750767,191.430710
1328,12.054782,400.612213,6.657052,182.763596
1329,12.064022,415.519165,6.709749,183.988968
1330,11.800713,384.297699,7.522521,212.879959
1331,12.023625,397.823700,7.770569,235.571854
1332,11.765259,397.800446,7.751546,228.765396
1333,10.823658,368.049408,7.802883,228.631210
1334,11.275836,398.904022,7.728734,224.733398
1335,11.918969,444.116455,7.205887,218.949036
1336,12.024634,437.745941,7.507807,219.285461
1337,11.474587,407.171906,7.948267,230.489151
1338,11.752244,415.988617,8.476060,236.452682
1339,13.097592,496.204926,9.457188,248.375366
1340,13.400056,476.736176,10.352200,264.044830
1341,12.804662,460.198853,11.331164,278.617889
1342,13.092229,483.777924,10.871806,258.219025
1343,12.770383,445.125092,9.647747,233.399780
1344,12.572769,452.621094,8.463677,216.612869
1345,12.553260,431.113678,7.935104,211.349197
1346,13.148040,471.683594,7.840054,210.808334
1347,12.903760,445.741669,7.810453,211.536072
1348,13.073546,465.953247,7.901844,216.800827
1349,13.063886,489.784912,7.863794,222.043579
1350,13.433156,485.580902,8.030551,232.773727
1351,13.473332,481.730072,8.196873,251.441666
1352,11.304992,370.688232,8.392552,258.054291
1353,9.475127,274.909393,8.106055,251.912888
1354,8.892856,247.391357,7.596457,225.001709
1355,9.611013,273.031433,7.113248,211.337173
1356,9.405231,260.681976,6.853249,204.779739
1357,9.960592,284.417114,6.675814,206.847412
1358,10.187570,306.308868,6.642052,208.151535
1359,10.877597,343.854462,6.716233,217.425125
1360,12.720329,406.553589,7.379710,229.406601
1361,12.208432,365.277191,8.308833,240.250000
1362,10.515930,305.375214,8.743876,229.146423
1363,11.469543,357.869507,9.393781,236.141602
1364,10.652294,316.987122,9.820989,246.067978
1365,11.096260,304.213226,9.998683,251.237869
1366,11.105186,313.673920,9.349010,244.185471
1367,10.998355,314.748749,8.429630,225.632401
1368,10.607324,308.602142,7.626889,207.818405
1369,10.736889,336.000977,7.270147,202.289429
1370,10.621635,331.154205,7.412749,208.923264
1371,11.728122,362.183929,7.581903,204.328690
1372,12.225949,382.057373,7.283488,204.351028
1373,11.024531,338.526154,6.941213,206.275070
1374,11.039993,316.462524,6.983984,203.151047
1375,10.483513,297.171661,6.987611,200.509384
1376,9.233318,223.261765,7.110544,203.055283
1377,8.266167,192.482300,7.189731,214.429642
1378,8.218624,209.386459,7.534054,257.271881
1379,7.531126,232.991501,8.060299,327.609467
1380,8.654616,350.694458,8.906064,419.214203
1381,9.390744,426.099213,9.927409,532.062744
1382,9.467637,439.763153,10.926902,611.964539
1383,9.841590,398.164642,11.646028,651.784973
1384,9.973179,419.828949,12.289482,675.641296
1385,10.101892,449.129272,12.489718,679.698975
1386,10.091081,444.108765,12.472638,666.317139
1387,10.269452,448.945587,12.150260,630.718262
1388,10.120674,434.072418,11.853676,596.450317
1389,10.304338,445.882446,11.627917,571.641418
1390,9.997607,454.509064,11.435100,553.962952
1391,10.041726,459.907379,11.480083,569.820740
1392,10.192328,468.325073,11.496646,594.308044
1393,9.940454,456.869476,11.467443,613.365295
1394,10.070638,458.307007,12.089078,651.741516
1395,10.049605,445.821045,12.072403,651.052795
1396,9.917211,445.738922,11.959378,648.145935
1397,9.973681,451.783203,11.160847,598.804382
1398,10.139389,457.410522,11.169099,595.619141
1399,9.961319,447.679901,11.104953,583.397766
1400,10.546041,470.945709,11.396931,593.488159
1401,10.499984,446.829956,11.511131,576.336182
1402,10.177120,415.494965,11.862160,577.002136
1403,10.349952,427.112946,12.524936,581.133606
1404,15.135880,467.572968,12.352715,507.748901
1405,14.577447,482.661285,12.756585,479.666901
1406,11.544384,404.276367,11.700478,454.032867
1407,11.969434,406.938721,11.729159,438.639252
1408,10.445158,324.512787,11.708327,444.596069
1409,11.318749,287.349457,11.770778,474.070312
1410,11.330995,285.709442,11.346160,466.577118
1411,11.103435,279.860596,11.573194,472.317474
1412,11.040938,289.453033,11.181432,437.324188
1413,11.661415,317.585266,11.125828,406.434723
1414,12.221372,375.779266,11.468036,404.837738
1415,13.964447,442.683014,11.106888,392.654053
1416,11.444837,325.532776,11.105723,415.310059
1417,13.361196,456.090179,10.883644,416.334961
1418,12.512393,396.859375,11.452771,437.633057
1419,11.496732,336.194427,12.006313,481.376465
1420,12.315049,373.343231,11.201810,461.855072
1421,11.898247,343.986694,10.588638,432.121246
1422,13.797179,526.626526,10.639099,433.404388
1423,11.935477,405.237396,10.776051,436.780670
1424,11.447021,327.238434,10.803738,432.166656
1425,10.995934,306.959137,11.207082,443.416504
1426,11.863522,326.494751,12.291745,417.953735
1427,11.977105,338.061646,13.419022,449.381439
1428,10.410400,295.918365,12.128990,430.805328
1429,10.414968,294.729980,11.103421,451.238190
1430,10.744517,299.136749,10.970111,460.915771
1431,10.903035,309.544037,11.328613,489.513428
1432,10.570418,302.265472,11.047478,499.545319
1433,10.045937,276.494965,11.040772,476.395111
1434,10.380307,292.191223,10.959827,424.843231
1435,10.411495,284.189728,10.923804,397.374603
1436,10.958819,285.738190,11.670886,420.475250
1437,11.121806,275.350311,12.306073,459.808502
1438,10.580018,277.466766,11.633812,430.861176
1439,10.665553,289.279938,11.370941,415.654053
1440,10.719686,282.445831,10.959740,403.864410
1441,10.508642,290.564362,10.906097,421.512543
1442,10.268592,281.667694,11.708234,475.360260
1443,10.525869,289.826019,11.543914,476.438629
1444,10.810242,282.697662,10.987858,445.589081
1445,9.961740,267.979279,10.624967,405.437897
1446,10.891009,299.824799,10.479817,378.267731
1447,10.935727,330.054138,10.570561,385.021362
1448,12.851066,342.771851,10.590407,395.729370
1449,10.965430,277.428223,10.844234,420.361572
1450,9.659720,258.320282,10.563004,422.818512
1451,9.792135,280.145844,10.605051,429.740875
1452,10.023511,296.384796,11.026772,455.188995
1453,10.657035,335.237762,11.291496,507.064117
1454,11.049465,355.633209,11.159912,484.626495
1455,11.731445,388.161713,11.387504,500.945892
1456,11.613770,383.439453,11.428391,514.617249
1457,11.543674,374.430054,11.514443,499.863281
1458,12.473480,410.953217,11.617465,467.248871
1459,14.648483,454.823822,11.770805,447.465454
1460,15.219686,484.702301,11.878246,430.806915
1461,13.653236,451.736481,11.735026,415.379059
1462,12.086171,404.896881,12.117913,439.433563
1463,12.180865,402.040283,12.094048,455.756622
1464,11.738439,369.940765,12.050678,470.147461
1465,11.770188,378.837555,11.925908,472.864532
1466,12.160034,421.823486,12.084540,492.317139
1467,11.283688,369.508270,12.384351,516.684326
1468,12.009181,382.352173,11.894264,477.841400
1469,12.349586,400.888184,11.516498,438.341156
1470,11.765338,393.245026,11.365825,417.359161
1471,11.653548,375.462067,11.030487,403.104706
1472,12.233139,381.254974,10.630909,355.975494
1473,10.855083,400.092041,10.517155,307.235077
1474,11.811291,458.524567,11.388779,298.050690
1475,10.688023,416.813477,12.712955,336.988403
1476,11.405392,431.279419,12.483940,348.900482
1477,11.756004,496.180908,12.632680,373.554443
1478,11.519807,479.420898,13.191045,393.880524
1479,11.943417,497.179932,12.612119,383.203247
1480,12.043710,488.136139,12.607417,384.609741
1481,12.136726,523.717712,13.001587,399.372772
1482,12.077174,513.370789,13.040405,405.034058
1483,12.149974,511.329681,13.859088,413.070953
1484,12.413682,550.454163,14.756389,442.818268
1485,12.152360,521.129089,16.492956,492.073639
1486,11.974118,483.974762,16.106644,482.915771
1487,12.038228,495.218262,15.504188,471.596832
1488,11.968020,488.275238,14.929910,449.066559
1489,11.762177,458.776031,13.761786,404.869537
1490,11.761821,433.665771,13.508899,407.879974
1491,11.937554,472.065338,13.107959,396.475677
1492,12.137921,498.918610,12.123675,380.586304
1493,11.586636,476.872772,11.784374,376.919830
1494,11.658733,479.079926,11.457517,370.435455
1495,11.724632,456.058807,11.049869,367.590912
1496,11.140920,446.090424,11.378410,368.962769
1497,11.119727,450.628998,12.080047,392.298248
1498,11.480042,445.296478,12.838159,418.190582
1499,11.588101,451.297150,13.444371,426.438232
1500,12.061604,486.586670,14.590565,449.789398
1501,12.409981,487.168213,14.639983,457.208832
1502,12.418033,494.518646,15.047063,470.534882
1503,12.399602,475.659180,15.157463,482.608154
1504,12.125010,461.604889,15.505028,498.797028
1505,12.213355,487.695435,15.583912,495.957642
1506,12.651523,479.561798,14.859334,472.966675
1507,12.414539,468.142944,14.542259,455.917267
1508,12.515315,479.579437,14.797707,450.390015
1509,12.590936,493.196930,15.513234,455.133911
1510,12.365753,497.669708,14.726932,425.671722
1511,12.424403,493.222809,13.567052,414.167969
1512,12.401688,487.949249,12.955441,395.055908
1513,12.602802,500.404877,13.151469,399.070404
1514,12.847972,509.025238,13.910919,431.778931
1515,12.515343,488.363190,13.927072,419.809723
1516,12.269099,483.875641,13.343989,393.980133
1517,12.691775,501.170319,12.647797,399.487915
1518,13.024991,498.989777,12.108607,408.005615
1519,12.425921,471.703766,11.750468,408.201263
1520,11.820953,418.366791,11.840253,415.897217
1521,9.946727,302.898163,11.632343,410.240387
1522,9.233378,290.897919,11.660859,424.539703
1523,8.521582,282.300781,11.875125,442.433350
1524,9.084306,284.692291,13.275948,523.067444
1525,8.905660,267.578339,13.007427,521.021179
1526,8.577176,270.384308,12.907659,524.705994
1527,8.142628,280.446350,12.800664,536.834045
1528,8.473416,287.739777,13.647304,560.088928
1529,8.570926,299.728241,14.273131,569.179993
1530,9.059029,312.718048,14.402875,520.046265
1531,8.563053,307.906586,14.795821,501.955933
1532,8.286618,287.093842,13.977063,442.068359
1533,8.723030,292.743286,13.970220,433.431763
1534,8.942273,308.076202,13.319316,400.958893
1535,8.969745,309.212067,12.800311,406.139404
1536,8.719140,299.189453,12.816052,429.353271
1537,8.525444,283.726959,12.503366,444.674561
1538,9.092817,289.433502,14.159866,515.602539
1539,9.355145,308.404083,14.937978,557.599792
1540,9.100234,301.037506,14.600291,499.359833
1541,8.325258,287.966125,12.911033,407.901855
1542,8.374908,287.820251,11.994324,373.162720
1543,8.963328,322.098145,11.376927,369.688721
1544,9.365468,294.163666,11.638978,393.433838
1545,8.308305,198.819901,11.934354,418.769684
1546,7.032976,136.787170,11.706502,428.629150
1547,6.223269,118.436607,11.277837,414.463287
1548,6.289488,114.760223,11.366618,417.329102
1549,6.502949,121.531830,11.610497,447.567535
1550,5.471815,101.479042,12.178884,489.283936
1551,5.275108,83.587334,13.494960,561.743591
1552,4.836839,74.643593,14.605542,589.244690
1553,5.278869,81.635857,15.444512,591.558105
1554,5.021541,82.440628,15.143266,524.575623
1555,5.608585,97.222252,14.365161,439.983185
1556,5.330664,85.863914,13.073949,354.396088
1557,5.625303,91.114906,12.337565,294.582062
1558,5.517906,88.126648,10.895703,238.182678
1559,6.189238,108.498558,10.148767,228.664917
1560,6.495123,114.656456,10.416818,286.502197
1561,6.206870,121.719154,10.653008,338.440338
1562,5.984864,110.912788,12.417533,431.254120
1563,5.852346,108.854942,13.202991,462.037842
1564,6.298979,131.664001,12.385036,423.172119
1565,6.196410,125.634132,10.280274,309.961090
1566,6.186596,115.300346,9.568248,276.900452
1567,5.905682,111.216919,8.745566,242.733948
1568,5.541499,103.355522,8.378325,217.330154
1569,4.295807,54.415531,7.761785,170.004410
1570,3.623059,36.389172,8.248775,152.987091
1571,3.830551,36.586658,8.281845,147.634964
1572,3.997826,38.846279,8.612907,155.133453
1573,3.679569,41.960796,8.724514,159.435532
1574,3.871462,41.450726,8.571359,155.130890
1575,3.568229,37.031948,8.872007,171.234619
1576,3.757566,37.087505,9.208933,192.517715
1577,4.124587,38.598499,9.958295,222.188766
1578,4.125614,38.254490,9.530770,210.825638
1579,4.000397,36.741520,9.680396,193.741821
1580,3.935761,39.045094,9.492333,177.468460
1581,3.729849,36.297634,9.724568,172.011719
1582,3.615913,33.970821,8.787219,134.777527
1583,3.482770,34.471615,7.430557,109.632652
1584,3.777945,35.774185,7.076746,117.019936
1585,3.594765,35.264408,7.022653,123.538887
1586,3.882549,35.899517,8.682130,167.897415
1587,3.845406,34.019558,8.621234,176.103378
1588,4.213404,37.947269,7.301660,147.840317
1589,3.992250,35.790600,6.229103,117.934227
1590,4.342600,40.097046,6.196639,121.400208
1591,4.200807,37.169117,6.337092,129.323959
1592,4.723821,47.427029,5.975773,116.901390
1593,4.218159,39.561165,6.200255,113.085480
1594,4.019972,39.882687,6.880762,122.699974
1595,3.592132,40.412426,7.447566,131.663406
1596,3.351661,37.947041,8.150632,163.290390
1597,4.139360,53.555950,8.958024,192.450150
1598,5.241896,82.803055,9.099698,197.907715
1599,4.584692,82.785545,8.972569,215.489868
1600,4.746614,83.437408,9.446999,237.221146
1601,4.798989,85.826561,9.605689,233.734299
1602,5.489558,89.662132,9.513453,207.318985
1603,5.560265,89.865143,9.478095,201.949585
1604,5.135280,87.810081,9.931596,210.741745
1605,5.189888,85.211342,10.454764,238.500351
1606,4.821255,77.035881,9.334619,197.033829
1607,4.673580,75.311592,8.777230,189.533875
1608,4.835711,79.713173,8.543377,190.331375
1609,4.576288,79.542747,8.784682,201.364059
1610,4.550329,82.625336,10.870281,272.463562
1611,4.942417,89.222206,10.531444,264.879486
1612,4.501650,84.347717,9.208127,224.598862
1613,4.834951,78.962097,7.399229,159.664032
1614,4.706941,82.161209,6.896444,143.459854
1615,5.199127,87.116913,6.543224,144.763229
1616,5.230428,86.093758,7.444477,178.895569
1617,4.755081,78.276833,7.500842,185.176041
1618,4.820314,88.205353,7.783707,183.511520
1619,4.799180,81.990395,8.782884,202.498596
1620,5.013227,93.580055,10.229875,260.090729
1621,5.976831,100.908875,10.268831,282.760162
1622,5.423816,91.473854,10.518590,280.939758
1623,4.823178,83.569389,10.469990,295.214233
1624,5.224264,94.378853,11.102832,291.880371
1625,4.993803,86.024849,11.270714,292.648102
1626,5.145761,93.451324,10.145670,227.241104
1627,5.421603,94.027641,9.955753,195.517502
1628,5.637861,104.115967,9.677069,185.815598
1629,6.116782,112.323547,10.619981,212.066727
1630,5.448803,92.343636,10.531722,193.598495
1631,5.649212,96.440918,9.120875,170.584900
1632,5.793733,99.350197,8.781949,178.975143
1633,5.228988,94.078758,8.702237,184.736038
1634,5.240456,96.156189,10.306067,236.797043
1635,5.616796,97.346069,11.080059,263.675873
1636,5.552266,96.938942,9.081634,191.640518
1637,5.582407,98.808167,7.231851,135.162735
1638,5.572857,102.489174,6.407392,118.931274
1639,5.671154,102.741814,6.031292,118.073219
1640,5.487785,101.756493,6.243097,120.877739
1641,5.575340,94.541588,7.340607,144.905289
1642,6.435342,119.899628,8.733058,180.488724
1643,6.287281,121.227867,9.367293,197.060425
1644,6.488599,129.231003,10.621978,250.028503
1645,6.379179,132.720184,11.934041,284.715302
1646,6.519358,136.519974,11.962178,287.557983
1647,6.648967,135.643402,11.762113,287.759430
1648,6.490296,122.659752,11.970960,289.866852
1649,6.316700,118.639824,12.879990,317.628815
1650,6.488552,130.337845,12.858823,295.749512
1651,6.334908,122.696236,13.063781,291.909302
1652,6.328060,121.315582,12.613922,294.889557
1653,6.405989,124.274681,12.931094,291.402496
1654,6.057377,115.280861,11.972388,256.607880
1655,6.293926,123.810982,11.434005,241.019089
1656,5.959503,108.710266,10.880519,219.055130
1657,5.697031,110.495483,10.686947,215.403671
1658,6.316679,126.427376,12.734204,300.511810
1659,6.000819,115.719666,13.521770,333.559845
1660,6.225048,121.222328,12.418785,281.350952
1661,5.940333,109.939697,9.170789,159.996994
1662,6.305873,123.333344,7.866757,132.155106
1663,6.052830,116.924286,6.620007,116.305206
1664,6.015434,114.361000,7.190566,136.536209
